Name,Download
libblockdev2,222
libglvnd-core-dev,222
libsane1,222
libusbredirhost1,222
xserver-xorg-video-radeon,222
ipp-usb,221
lib32gcc-s1-amd64-cross,221
libbluetooth3,221
libglibmm-2.4-1v5,221
libvirt-daemon-config-network,221
libvirt-daemon-config-nwfilter,221
libvirt-daemon-system-systemd,221
libxkbcommon-dev,221
swtpm,221
swtpm-libs,221
swtpm-tools,221
colord-data,220
libvirt-daemon-system,220
libx32quadmath0-i386-cross,220
libx32stdc++6-i386-cross,220
xserver-xorg-input-libinput,220
xserver-xorg-video-amdgpu,220
xserver-xorg-video-ati,220
xserver-xorg-video-fbdev,220
xserver-xorg-video-nouveau,220
xserver-xorg-video-vesa,220
libblockdev-fs2,219
libblockdev-loop2,219
libblockdev-part2,219
libblockdev-swap2,219
libcolorhug2,219
libfftw3-single3,219
xserver-xorg-legacy,219
desktop-file-utils,218
fonts-lato,218
gnutls-bin,218
libglvnd-dev,218
libqt5widgets5,218
librpm9,218
xserver-xorg-input-all,218
xserver-xorg-video-all,218
colord,217
fonts-droid-fallback,217
libgcc-s1-amd64-cross,217
libijs-0.35,217
libnetcdf19,217
libosinfo-l10n,217
libx32atomic1-i386-cross,217
libx32gomp1-i386-cross,217
libx32itm1-i386-cross,217
libx32ubsan1-i386-cross,217
xserver-xorg,217
libfabric1,216
libgvnc-1.0-0,216
libtbbbind-2-5,216
libtbbmalloc2,216
tcl8.6,216
hyperv-daemons,215
kubectl,215
libaspell15,215
libtbb12,215
libudisks2-0,215
libupower-glib3,215
fonts-quicksand,214
libipc-system-simple-perl,214
libosinfo-1.0-0,214
pigz,214
rpm-common,214
grub-efi-amd64,213
libpmix2,213
gir1.2-vte-2.91,212
libblockdev-crypto2,212
libxfconf-0-3,212
libgeos3.11.1,211
sane-airscan,211
sane-utils,211
aspell,210
gtk2-engines-pixbuf,210
libdbus-glib-1-2,210
libgtk-vnc-2.0-0,210
libvolume-key1,210
libxres1,210
libucx0,209
xfconf,209
gir1.2-gtksource-4,208
libdc1394-25,208
libphodav-3.0-common,208
libpulse-mainloop-glib0,208
libtalloc2,208
libxtst-dev,208
libxvmc1,208
mdevctl,208
packagekit-tools,208
udisks2,208
docker.io,207
libphodav-3.0-0,207
libxatracker2,207
upower,207
libatspi2.0-dev,206
libcairomm-1.0-1v5,206
libcanberra-gtk3-0,206
libodbc2,206
libwbclient0,206
python3-libxml2,206
containerd,205
exim4-config,205
libatomic1-armel-cross,205
libfile-basedir-perl,205
libnm0,205
libtss2-tcti-cmd0,205
libtss2-tcti-device0,205
libtss2-tcti-mssim0,205
libtss2-tcti-swtpm0,205
libx32gcc-s1-amd64-cross,205
libnewt0.52,204
libopenmpi3,204
libvirt-glib-1.0-0,204
binutils-i686-linux-gnu,203
cryptsetup-bin,203
fonts-urw-base35,203
libgeos-c1v5,203
libibus-1.0-5,203
libplymouth5,203
xserver-xorg-video-vmware,203
binutils-s390x-linux-gnu,202
libatk-bridge2.0-dev,202
libatkmm-1.6-1v5,202
libcanberra-gtk3-module,202
libtss2-tctildr0,202
xserver-xorg-input-wacom,202
xserver-xorg-video-intel,202
xserver-xorg-video-qxl,202
libgarcon-common,201
libglu1-mesa,201
libproc-processtable-perl,201
exim4-base,200
exim4-daemon-light,200
expect,200
libegl1-mesa-dev,200
libepoxy-dev,200
libio-stringy-perl,200
libtss2-sys1,200
gir1.2-libosinfo-1.0,199
libgarcon-1-0,199
libgtk-3-dev,199
libatomic1-arm64-cross,198
libatomic1-armhf-cross,198
libspice-client-glib-2.0-8,198
python3-dateutil,198
libatomic1-ppc64el-cross,197
libboost-program-options1.74.0,197
libc6-dev-arm64-cross,197
libc6-dev-armhf-cross,197
libfile-desktopentry-perl,197
libmm-glib0,197
libpangomm-1.4-1v5,197
libstdc++6-arm64-cross,197
plymouth,197
python3-netifaces,197
wpasupplicant,197
libc6-dev-armel-cross,196
libc6-dev-ppc64el-cross,196
libcharls2,196
libgraphene-1.0-0,196
libgtop2-common,196
liblightdm-gobject-1-0,196
libstdc++6-armhf-cross,196
gir1.2-ayatanaappindicator3-0.1,195
ibus-data,195
libgomp1-arm64-cross,195
libgomp1-armhf-cross,195
libhwasan0-arm64-cross,195
libintl-perl,195
libitm1-arm64-cross,195
liblsan0-arm64-cross,195
libmspack0,195
libstdc++6-armel-cross,195
libstdc++6-ppc64el-cross,195
liburiparser1,195
linux-libc-dev-arm64-cross,195
linux-libc-dev-armhf-cross,195
plymouth-label,195
spice-client-glib-usb-acl-helper,195
gir1.2-libvirt-glib-1.0,194
im-config,194
libexo-common,194
libgomp1-armel-cross,194
libgomp1-ppc64el-cross,194
libgtop-2.0-11,194
libitm1-ppc64el-cross,194
liblsan0-ppc64el-cross,194
libquadmath0-ppc64el-cross,194
linux-libc-dev-armel-cross,194
linux-libc-dev-ppc64el-cross,194
tcl-expect,194
wayland-protocols,194
gir1.2-gtk-vnc-2.0,193
helm,193
libarpack2,193
libfile-mimeinfo-perl,193
libmhash2,193
libndp0,193
libubsan1-arm64-cross,193
tini,193
gnome-accessibility-themes,192
gnome-themes-extra-data,192
gvfs-common,192
libexo-2-0,192
libintl-xs-perl,192
libsocket++1,192
libtie-ixhash-perl,192
libubsan1-armhf-cross,192
libxcb-damage0,192
libxml-xpathengine-perl,192
python3-libvirt,192
python3-pexpect,192
python3-ptyprocess,192
lib32stdc++6-s390x-cross,191
libasan8-i386-cross,191
libfreexl1,191
libgtkmm-3.0-1v5,191
libkmlbase1,191
libopencv-core406,191
libspeexdsp1,191
libubsan1-armel-cross,191
libubsan1-ppc64el-cross,191
libxerces-c3.2,191
libasound2-plugins,190
libpulsedsp,190
libqhull-r8.0,190
librttopo1,190
libwnck-3-common,190
libx11-protocol-perl,190
php8.2-readline,190
rtkit,190
xdg-utils,190
gvfs,189
gvfs-daemons,189
gvfs-libs,189
liblouis-data,189
libtss2-mu0,189
libwnck-3-0,189
php8.2-opcache,189
dconf-cli,188
galera-4,188
gnome-themes-extra,188
libasan8-s390x-cross,188
liblockfile1,188
libxml-twig-perl,188
php8.2-cli,188
polkitd-pkla,188
virtinst,188
lib32atomic1-s390x-cross,187
lib32gomp1-s390x-cross,187
lib32itm1-s390x-cross,187
lib32ubsan1-s390x-cross,187
libboost-serialization1.74.0,187
liblouis20,187
libnet-dbus-perl,187
libsuperlu5,187
libmodule-find-perl,186
libodbcinst2,186
libspice-client-gtk-3.0-5,186
python3-json-pointer,186
tpm-udev,186
lib32quadmath0-amd64-cross,185
lib32stdc++6-amd64-cross,185
libgdcm3.0,185
libsort-naturally-perl,185
libxfce4panel-2.0-4,185
fonts-font-awesome,184
libgcc-12-dev-i386-cross,184
libjsoncpp25,184
libkmldom1,184
libteamdctl0,184
qt5-gtk-platformtheme,184
tasksel,184
gir1.2-ibus-1.0,183
ieee-data,183
libgeotiff5,183
libhunspell-1.7-0,183
pulseaudio-utils,183
bsd-mailx,182
libarmadillo11,182
libblosc1,182
lightdm-gtk-greeter,182
needrestart,182
aspell-en,181
lib32atomic1-amd64-cross,181
lib32gomp1-amd64-cross,181
lib32itm1-amd64-cross,181
lib32ubsan1-amd64-cross,181
libgarcon-gtk3-1-0,181
libgcc-12-dev-s390x-cross,181
libkmlengine1,181
lightdm,181
linux-image-6.1.0-27-rt-amd64,181
unixodbc-common,181
gcc-12-i686-linux-gnu,180
gcc-12-s390x-linux-gnu,180
libogdi4.1,180
libopendbx1,180
libthunarx-3-0,180
pulseaudio,180
ssg-base,180
chrony,179
ibus-gtk,179
ibus-gtk3,179
libboost-chrono1.74.0,179
libfyba0,179
libhdf4-0-alt,179
ppp,179
virt-manager,179
gdal-plugins,178
libapache2-mod-php8.2,178
libpostproc56,178
libspatialite7,178
libx32quadmath0-amd64-cross,178
libx32stdc++6-amd64-cross,178
exo-utils,177
qemu-system-arm,177
gdal-data,176
ibus,176
network-manager,176
p11-kit-modules,176
qemu-system-misc,176
cups-common,175
libboost-serialization1.74-dev,175
libboost-system1.74.0,175
libtss2-rc0,175
libx32atomic1-amd64-cross,175
libx32gomp1-amd64-cross,175
libx32itm1-amd64-cross,175
libx32ubsan1-amd64-cross,175
ovmf,175
qemu-system,175
qemu-system-mips,175
qemu-system-ppc,175
qemu-system-sparc,175
thunar-data,175
gstreamer1.0-gl,174
libkeybinder-3.0-0,174
libldb2,174
libnbd0,174
libtevent0,174
x11-session-utils,174
zerofree,174
docutils-common,173
libgmpxx4ldbl,173
libopencv-imgproc406,173
p11-kit,173
python3-pyrsistent,173
ssg-debderived,173
xinit,173
cracklib-runtime,172
genisoimage,172
libgcr-ui-3-1,172
libgs10,172
python3-netaddr,172
libboost-system1.74-dev,171
libdynaloader-functions-perl,171
libgdal32,171
libgstreamer-gl1.0-0,171
virt-viewer,171
cups-client,170
libcrack2,170
liburcu8,170
python3-ibus-1.0,170
x11-apps,170
gnome-keyring-pkcs11,169
libb-hooks-op-check-perl,169
libfl2,169
libgmp-dev,169
libinih1,169
libopencv-flann406,169
librevenge-0.0-0,169
libtool,169
libxpresent1,169
light-locker,169
ufw,169
bison,168
flex,168
libauparse0,168
libcupsfilters1,168
libdevel-stacktrace-perl,168
libimagequant0,168
librte-timer23,168
python3-jsonschema,168
python3-roman,168
xorg,168
gir1.2-spiceclientglib-2.0,167
gnome-keyring,167
lib64asan8-i386-cross,167
libqb100,167
libqt5test5,167
php8.2,167
xorg-docs-core,167
gettext,166
libdevel-callchecker-perl,166
libdjvulibre-text,166
libopendbx1-sqlite3,166
libraqm0,166
libvirt-glib-1.0-data,166
linux-config-6.1,166
python3-docutils,166
samba-libs,166
xfce4-helpers,166
xfonts-100dpi,166
xfonts-75dpi,166
xfonts-scalable,166
fonts-dejavu-extra,165
libfl-dev,165
xfdesktop4-data,165
bluez,164
gcc-12-i686-linux-gnu-base,164
gcc-12-s390x-linux-gnu-base,164
libarchive-cpio-perl,164
libenchant-2-2,164
libopencv-features2d406,164
libpam-gnome-keyring,164
libsmbclient,164
libtk8.6,164
policykit-1-gnome,164
sphinx-rtd-theme-common,164
xfce4-settings,164
xfdesktop4,164
binutils-aarch64-linux-gnu,163
libasan6-i386-cross,163
libmbim-glib4,163
libparams-classify-perl,163
libtss2-esys-3.0.2-0,163
libtumbler-1-0,163
linux-image-6.1.0-23-rt-amd64,163
os-prober,163
python3-jsonpatch,163
cpp-12-i686-linux-gnu,162
cpp-12-s390x-linux-gnu,162
libmodule-runtime-perl,162
librte-eventdev23,162
libsub-override-perl,162
linux-image-6.1.0-23-imx-arm64,162
open-vm-tools,162
thunar,162
xfce4-session,162
enchant-2,161
libltdl-dev,161
libmbim-proxy,161
libx32asan8-i386-cross,161
php8.2-mysql,161
python3-pil,161
python3-wcwidth,161
tumbler-common,161
binutils-arm-linux-gnueabi,160
binutils-arm-linux-gnueabihf,160
binutils-powerpc64le-linux-gnu,160
cups-ipp-utils,160
libc6-x32,160
libfile-stripnondeterminism-perl,160
libnotify-bin,160
libqt5opengl5,160
proj-bin,160
python3-configobj,160
xfce4-panel,160
xfwm4,160
fonts-liberation,159
gcr,159
gir1.2-json-1.0,159
gir1.2-spiceclientgtk-3.0,159
libboost-context1.74.0,159
libdebhelper-perl,159
libdjvulibre21,159
libnma-common,159
xfce4-appfinder,159
libopencv-calib3d406,158
libquadmath0-amd64-cross,158
libspa-0.2-modules,158
libudev-dev,158
python3-jmespath,158
tumbler,158
xfce4-pulseaudio-plugin,158
zip,158
auditd,157
dh-strip-nondeterminism,157
ienglish-common,157
libasan8-arm64-cross,157
libasan8-armhf-cross,157
libatomic1-amd64-cross,157
libboost-chrono1.74-dev,157
libgssdp-1.6-0,157
libopenscap25,157
libsys-hostname-long-perl,157
pavucontrol,157
python3-olefile,157
sgml-data,157
task-desktop,157
aide,156
libasan6-s390x-cross,156
libasan8-armel-cross,156
libasan8-ppc64el-cross,156
libgcc-11-dev-i386-cross,156
libnma0,156
libpsm-infinipath1,156
libpsm2-2,156
libpwquality-common,156
libraptor2-0,156
xfce4,156
xiccd,156
aide-common,155
cups-filters-core-drivers,155
libboost-atomic1.74.0,155
libboost-date-time1.74.0,155
libclass-method-modifiers-perl,155
libfile-which-perl,155
libmail-sendmail-perl,155
libmbim-utils,155
libopencv-imgcodecs406,155
libstdc++6-amd64-cross,155
tango-icon-theme,155
dwz,154
fonts-mathjax,154
libelf-dev,154
libgomp1-amd64-cross,154
libitm1-amd64-cross,154
liblsan0-amd64-cross,154
libpipewire-0.3-common,154
python3-soupsieve,154
python3-webencodings,154
thunar-volman,154
ghostscript,153
keyboard-configuration,153
lib64asan6-i386-cross,153
libgupnp-1.6-0,153
libpipewire-0.3-0,153
linux-image-6.1.0-28-rt-amd64,153
python3-bs4,153
python3-html5lib,153
python3-numpy,153
debhelper,152
gcc-12-powerpc64le-linux-gnu,152
gir1.2-notify-0.7,152
libcdio19,152
libfontembed1,152
libhandy-1-0,152
libjbig2dec0,152
libopencv-dnn406,152
libpwquality1,152
xfce4-notifyd,152
erlang-base,151
erlang-crypto,151
erlang-syntax-tools,151
gcc-12-aarch64-linux-gnu,151
libboost-atomic1.74-dev,151
libboost-date-time1.74-dev,151
libpmemblk1,151
libpoppler-cpp0v5,151
libtsan2-arm64-cross,151
libubsan1-amd64-cross,151
slirp4netns,151
cmake-data,150
cups-daemon,150
cups-ppdc,150
gcc-12-arm-linux-gnueabi,150
gcc-12-arm-linux-gnueabihf,150
libgcc-12-dev-arm64-cross,150
libgcc-12-dev-armhf-cross,150
libglew2.2,150
libsonic0,150
libtsan2-ppc64el-cross,150
python3-lxml,150
bridge-utils,149
cups-server-common,149
gir1.2-gtk-2.0,149
gir1.2-polkit-1.0,149
gnome-desktop3-data,149
gsfonts,149
krb5-locales,149
lib32asan8-s390x-cross,149
libgcc-11-dev-s390x-cross,149
libgcc-12-dev-armel-cross,149
libgcc-12-dev-ppc64el-cross,149
libplist3,149
libsbc1,149
libxml-namespacesupport-perl,149
libxml-sax-base-perl,149
espeak-ng-data,148
gcc-multilib,148
gir1.2-secret-1,148
libclass-xsaccessor-perl,148
libcogl-common,148
libical3,148
libqpdf29,148
libx32gcc-s1,148
mobile-broadband-provider-info,148
pinentry-gnome3,148
libclass-data-inheritable-perl,147
libestr0,147
libpcaudio0,147
librte-security23,147
libx32asan6-i386-cross,147
libxkbregistry0,147
openscap-scanner,147
python3-prettytable,147
augeas-lenses,146
cloud-init,146
cups-core-drivers,146
g++-12-i686-linux-gnu,146
gcc-11-i686-linux-gnu,146
libc6-amd64-i386-cross,146
libfastjson4,146
liblouisutdml-data,146
libopencv-videoio406,146
librole-tiny-perl,146
python3-zipp,146
lib32gcc-12-dev-s390x-cross,145
lib64gcc-12-dev-i386-cross,145
libboost-thread1.74-dev,145
libgphobos3,145
libmodule-implementation-perl,145
libopencv-highgui406,145
libsub-quote-perl,145
libwmflite-0.2-7,145
linux-image-6.1.0-22-amd64,145
mdadm,145
python3-requests-toolbelt,145
python3-simplejson,145
autopoint,144
gcc-11-s390x-linux-gnu,144
java-common,144
libfile-homedir-perl,144
python3-pyinotify,144
evolution-data-server-common,143
fonts-dejavu,143
g++-12-s390x-linux-gnu,143
libcogl20,143
libexception-class-perl,143
libgspell-1-common,143
libjs-mathjax,143
libopencv-ml406,143
openscap-common,143
usb-modeswitch-data,143
cups-pk-helper,142
docbook-xml,142
lib32atomic1,142
lib32gomp1,142
lib32quadmath0,142
lib32ubsan1,142
libc6-dev-amd64-i386-cross,142
libcamel-1.2-64,142
libespeak-ng1,142
libgl2ps1.4,142
libimport-into-perl,142
liblognorm5,142
libsgutils2-1.46-2,142
libsub-exporter-progressive-perl,142
libsubid4,142
python3-dnspython,142
ca-certificates-java,141
cups-browsed,141
fio,141
gcc-11-base,141
gir1.2-nm-1.0,141
libgpg-error-dev,141
libgphobos-12-dev,141
liblouisutdml9,141
libnl-3-dev,141
librhash0,141
libxml-sax-perl,141
python3-importlib-metadata,141
qemu-efi-aarch64,141
cmake,140
fonts-noto-color-emoji,140
gcc-12-multilib-i686-linux-gnu,140
gcc-12-multilib-s390x-linux-gnu,140
gcc-i686-linux-gnu,140
lib32itm1,140
libcephfs2,140
libcorosync-common4,140
libgee-0.8-2,140
liblept5,140
libmoo-perl,140
libxcb-composite0,140
python3-iso8601,140
python3-rfc3986,140
python3-serial,140
qemu-efi-arm,140
lib32asan6-amd64-cross,139
lib32asan8-amd64-cross,139
libb-hooks-endofscope-perl,139
libimobiledevice6,139
libusbmuxd6,139
libx32stdc++6,139
python3-distro-info,139
fonts-glyphicons-halflings,138
libasan6-arm64-cross,138
libasan6-armel-cross,138
libasan6-armhf-cross,138
libasan6-ppc64el-cross,138
libaugeas0,138
libc-ares2,138
libc6-dev-s390-s390x-cross,138
libc6-dev-x32-i386-cross,138
libgspell-1-2,138
libgssrpc4,138
libjson-perl,138
libllvm13,138
libmtp-common,138
librte-common-dpaax23,138
libsqlite3-dev,138
poppler-utils,138
python3-wrapt,138
apt-config-icons,137
bluez-obexd,137
gcc-12-aarch64-linux-gnu-base,137
gir1.2-libxfce4util-1.0,137
libatopology2,137
libopencv-video406,137
libx32quadmath0,137
python3-debtcollector,137
rsyslog,137
attr,136
cpp-12-aarch64-linux-gnu,136
gcc-12-arm-linux-gnueabi-base,136
gcc-12-arm-linux-gnueabihf-base,136
gcc-12-powerpc64le-linux-gnu-base,136
gdc-12,136
ibus-table,136
libaccountsservice0,136
libatm1,136
libavutil-dev,136
libboost-locale1.74.0,136
libedataserver-1.2-27,136
libio-string-perl,136
libpackage-stash-perl,136
libpciaccess-dev,136
libphonenumber8,136
libstdc++-12-dev-i386-cross,136
libsub-name-perl,136
libvariable-magic-perl,136
libx32atomic1,136
libx32gomp1,136
libx32itm1,136
libx32ubsan1,136
libxml-libxml-perl,136
python3-cups,136
python3-oslo.i18n,136
gcc-s390x-linux-gnu,135
gir1.2-handy-1,135
lib32asan6-s390x-cross,135
libcogl-path20,135
libfsverity0,135
liblangtag-common,135
liblouisutdml-bin,135
libnamespace-clean-perl,135
libsub-identify-perl,135
libsub-install-perl,135
libxml-sax-expat-perl,135
linux-headers-rt-amd64,135
python3-openssl,135
xfsprogs,135
bolt,134
cpp-12-arm-linux-gnueabi,134
cpp-12-arm-linux-gnueabihf,134
cpp-12-powerpc64le-linux-gnu,134
freetds-common,134
libcurl4-gnutls-dev,134
libdistro-info-perl,134
libgnome-desktop-3-20,134
libgtk2.0-dev,134
libipset13,134
libjcat1,134
libnss-myhostname,134
libpackage-stash-xs-perl,134
libparams-util-perl,134
libpeas-common,134
libx32gcc-12-dev-i386-cross,134
python3-cupshelpers,134
ipset,133
libclutter-1.0-common,133
libcogl-pango20,133
libcommon-sense-perl,133
libdata-optlist-perl,133
libdrm-dev,133
libmircore2,133
libmtp-runtime,133
libmtp9,133
libstdc++-12-dev-s390x-cross,133
libx32asan6-amd64-cross,133
libx32asan8-amd64-cross,133
libxcb-res0,133
libxcb-xv0,133
python3-oslo.utils,133
usbmuxd,133
libiw30,132
libjavascriptcoregtk-4.1-0,132
libtsan0-arm64-cross,132
libtsan0-ppc64el-cross,132
libunwind-14,132
libvtk9.1,132
network-manager-gnome,132
python3-ntp,132
ruby-net-telnet,132
rubygems-integration,132
sqlite3,132
system-config-printer-common,132
system-config-printer-udev,132
uidmap,132
accountsservice,131
gir1.2-dbusmenu-glib-0.4,131
lib32gcc-11-dev-s390x-cross,131
lib64gcc-11-dev-i386-cross,131
libdmraid1.0.0.rc16,131
libexiv2-27,131
libgcc-11-dev-arm64-cross,131
libgcc-11-dev-armel-cross,131
libgcc-11-dev-armhf-cross,131
libgcc-11-dev-ppc64el-cross,131
libjs-bootstrap,131
libopencv-objdetect406,131
libopenexr-dev,131
libtbb-dev,131
libtss2-fapi1,131
libwoff1,131
strace,131
syslinux-common,131
comerr-dev,130
fonts-noto-cjk,130
gcc-11-aarch64-linux-gnu,130
gcc-11-arm-linux-gnueabi,130
gcc-11-arm-linux-gnueabihf,130
gcc-11-i686-linux-gnu-base,130
gcc-11-powerpc64le-linux-gnu,130
gcc-11-s390x-linux-gnu-base,130
gir1.2-gck-1,130
iio-sensor-proxy,130
k3s,130
libgoa-1.0-common,130
libgpgmepp6,130
libhyphen0,130
libio-pty-perl,130
libkdb5-10,130
liblangtag1,130
libnet1,130
libpeas-1.0-0,130
libreoffice-style-colibre,130
libruby,130
libruby3.1,130
python3-decorator,130
python3-gpg,130
python3-msgpack,130
alsa-utils,129
console-setup-linux,129
dmraid,129
fonts-noto-core,129
g++-12-powerpc64le-linux-gnu,129
gir1.2-cogl-1.0,129
gir1.2-gst-plugins-base-1.0,129
libasan6-amd64-cross,129
libatk-adaptor,129
libblas-dev,129
libblas64-3,129
libfreerdp-client2-2,129
libftdi1-2,129
liblirc-client0,129
libmircommon9,129
libsort-versions-perl,129
libsub-exporter-perl,129
libyaml-libyaml-perl,129
patchutils,129
python3-xdg,129
console-setup,128
cpp-11-i686-linux-gnu,128
cpp-11-s390x-linux-gnu,128
diffstat,128
gir1.2-soup-2.4,128
lib32asan8,128
libboost-filesystem1.74-dev,128
libboost-regex1.74-dev,128
libc++abi1-14,128
libdbi1,128
libexif-dev,128
libextutils-depends-perl,128
libgcab-1.0-0,128
libjs-angularjs,128
libmd-dev,128
libmpfr-dev,128
libopencv-core-dev,128
libopencv-imgproc-dev,128
libreadonly-perl,128
libsocket6-perl,128
libstdc++-11-dev,128
libstrictures-perl,128
python3-oslo.serialization,128
ruby-xmlrpc,128
freeipmi-common,127
gir1.2-gudev-1.0,127
libclutter-1.0-0,127
libcurl4-openssl-dev,127
libexporter-tiny-perl,127
libjson-xs-perl,127
libpath-tiny-perl,127
libraw1394-tools,127
rake,127
ruby-rubygems,127
cpp-i686-linux-gnu,126
cpp-s390x-linux-gnu,126
devscripts,126
geoclue-2.0,126
gir1.2-gdesktopenums-3.0,126
ipvsadm,126
libconst-fast-perl,126
libipc-run-perl,126
libkadm5clnt-mit12,126
libkadm5srv-mit12,126
libkpathsea6,126
liblist-compare-perl,126
librasqal3,126
libsoup-gnome2.4-1,126
libspeechd2,126
libtesseract5,126
libtypes-serialiser-perl,126
ruby,126
ruby3.1,126
xfce4-notes,126
discover-data,125
erlang-mnesia,125
g++-12-aarch64-linux-gnu,125
hello-world-common,125
kbd,125
libasan8-amd64-cross,125
libfile-dirlist-perl,125
libfile-touch-perl,125
libgoa-1.0-0b,125
libgsf-1-common,125
libibumad3,125
libjavascriptcoregtk-4.0-18,125
libmirwayland4,125
libnautilus-extension4,125
libopencv-photo406,125
libsuitesparseconfig5,125
libtotem-plparser-common,125
mailcap,125
python3-argcomplete,125
python3.11-venv,125
ansible,124
audispd-plugins,124
fonts-noto-cjk-extra,124
fonts-noto-ui-core,124
g++-12-arm-linux-gnueabi,124
g++-12-arm-linux-gnueabihf,124
gcc-11-multilib-i686-linux-gnu,124
gcc-11-multilib-s390x-linux-gnu,124
gcc-aarch64-linux-gnu,124
geocode-glib-common,124
gir1.2-javascriptcoregtk-4.1,124
gnome-terminal-data,124
libao-common,124
libebackend-1.2-11,124
libfwupd2,124
libglib-perl,124
libmpc-dev,124
libopencv-contrib406,124
libpam-pwquality,124
libx32asan8,124
linux-doc-6.1,124
ostree-boot,124
cloud-image-utils,123
erlang-runtime-tools,123
fonts-liberation2,123
g++-11,123
g++-i686-linux-gnu,123
gcc-arm-linux-gnueabi,123
gcc-arm-linux-gnueabihf,123
gcc-powerpc64le-linux-gnu,123
gir1.2-coglpango-1.0,123
gir1.2-graphene-1.0,123
gir1.2-javascriptcoregtk-4.0,123
libavcodec-dev,123
libboost-python1.74.0,123
libcairo-perl,123
libcanberra-pulse,123
